code,duration,firstVol,firstVolDivLTGB,firstVolDivVol,highestVol,highestVolDivLTGB,highestVolDivVol,name,openTime,reason,time,times,updatedTime
600662.SH,30000,580500,0.0005510924969206532,0.040881603144777706,580500,0.0005510924969206532,0.040881603144777706,强生控股,2018-07-27 09:55:30,上海国企改革,2018-07-27 09:55:00,1,2018-07-27 09:55:30
600662.SH,240013,1429986,0.0013575444535772216,0.07252827679495928,4974286,0.004722294043303098,0.25113201064952567,强生控股,2018-07-27 10:02:45,上海国企改革,2018-07-27 09:58:45,1,2018-07-27 10:02:45
600662.SH,750002,6873959,0.006525731660706626,0.16496850172380392,6873959,0.006525731660706626,0.16496850172380392,强生控股,2018-07-27 14:08:31,上海国企改革,2018-07-27 13:56:01,1,2018-07-27 14:08:31
600662.SH,30001,4100,3.892298427863356e-06,9.183782998228292e-05,89100,8.458629022503048e-05,0.0019944302792390418,强生控股,2018-07-27 14:10:31,上海国企改革,2018-07-27 14:10:01,1,2018-07-27 14:10:31
600662.SH,60001,9600,9.113674367680053e-06,0.00021339302647593953,84983,8.06778529988077e-05,0.0018868410890281132,强生控股,2018-07-27 14:12:01,上海国企改革,2018-07-27 14:11:01,1,2018-07-27 14:12:01
600662.SH,195000,270983,0.0002572552938726087,0.005847981611929146,907583,0.0008616058253793922,0.01957509514675212,强生控股,2018-07-27 14:20:16,上海国企改革,2018-07-27 14:17:01,1,2018-07-27 14:20:16
600662.SH,2323888,1000,9.493410799666721e-07,2.1230850940148787e-05,2147299,0.002038519151671355,0.045379722661779275,强生控股,,上海国企改革,2018-07-27 14:21:16,1,2018-07-27 15:00:00
600679.SH,4198894,7275200,0.03803838348540199,1.1707432623364786,7471100,0.039062646643087034,1.1878928452634063,上海凤凰,,上海国企改革,2018-07-27 13:50:01,1,2018-07-27 15:00:00
600698.SH,13183391,16609704,0.02253994203527381,0.8729871925608603,32932299,0.04469026724066279,1.415062171377117,湖南天雁,,国企改革,2018-07-27 09:50:15,1,2018-07-27 15:00:00
600712.SH,1920026,4866900,0.009046963992966199,1.3559090655819914,6634200,0.012332155688864853,1.5235973635257103,南宁百货,2018-07-27 10:02:30,低价超跌,2018-07-27 09:30:30,3,2018-07-27 10:02:30
600712.SH,450038,1881695,0.003497837825051785,0.12514856318532772,3584995,0.006664061451840773,0.235169693045724,南宁百货,2018-07-27 10:24:00,低价超跌,2018-07-27 10:16:30,3,2018-07-27 10:24:00
600712.SH,11068322,2103777,0.003910660742614488,0.11921224539268648,5829216,0.010835790186612106,0.30959396628020464,南宁百货,,低价超跌,2018-07-27 10:25:30,3,2018-07-27 15:00:00
600821.SH,14398584,22621600,0.05434380680869889,62.45610160132524,22621600,0.05434380680869889,62.45610160132524,津劝业,,天津国企改革,2018-07-27 09:30:00,2,2018-07-27 15:00:00
600962.SH,6464287,7994900,0.03147350602314778,0.7507992425989004,7994900,0.03147350602314778,0.7507992425989004,国投中鲁,,国企改革,2018-07-27 13:12:15,1,2018-07-27 15:00:00
601869.SH,14398584,53545094,0.7064881078119147,631.3833219347688,53545094,0.7064881078119147,631.3833219347688,长飞光纤,,新股,2018-07-27 09:30:00,6,2018-07-27 15:00:00
603032.SH,14203397,2797880,0.03568360371390675,1.3017512515586325,3840540,0.04898148148148148,1.5492545260915869,德新交运,,资产置换,2018-07-27 09:33:15,1,2018-07-27 15:00:00
603105.SH,14398584,18507250,0.2103096590909091,2.0052386653592578,18507250,0.2103096590909091,2.0052386653592578,芯能科技,,新股,2018-07-27 09:30:00,15,2018-07-27 15:00:00
603596.SH,11278326,239119,0.005852153695545766,0.09763605591476,5484219,0.1342197503671072,1.8243725643153803,伯特利,,次新股+超跌反弹,2018-07-27 10:22:00,1,2018-07-27 15:00:00
603639.SH,195000,1055080,0.019428980445339236,0.24602937531232286,1123020,0.020680075084093023,0.26086465685990984,海利尔,2018-07-27 10:59:30,高送转预期,2018-07-27 10:56:15,1,2018-07-27 10:59:30
603639.SH,1320013,209580,0.0038593525815428186,0.041672648402389406,854220,0.015730204037625282,0.16619201946786336,海利尔,2018-07-27 11:26:15,高送转预期,2018-07-27 11:04:15,1,2018-07-27 11:26:15
603639.SH,180000,206493,0.0038025064062435403,0.03062386713803809,294673,0.005426314549389097,0.043527591222071914,海利尔,2018-07-27 14:01:46,高送转预期,2018-07-27 13:58:46,1,2018-07-27 14:01:46
603639.SH,3433890,49580,0.0009130007681691618,0.00696810440856984,846760,0.015592830384326734,0.11821307223595483,海利尔,,高送转预期,2018-07-27 14:02:46,1,2018-07-27 15:00:00
603713.SH,14398584,77169800,2.0243913955928647,626.3782467532468,77169800,2.0243913955928647,626.3782467532468,密尔克卫,,新股,2018-07-27 09:30:00,11,2018-07-27 15:00:00
